Operating Hours,Temperature (C),Vibration Level (mm/s),Load Percentage (%),Maintenance Due In (hours)
2427,80.36532241313355,0.4169657782241447,96.65636172041542,3488.32
1568,62.37699778016876,4.783539970231686,71.95477826254142,4033.64
4000,77.9206336291599,0.2231955955586363,99.0217785135186,2696.82
2738,61.27700712218677,3.502807235040473,75.61423786217426,3445.35
3498,58.041273453909504,0.5028146121877302,55.71428849989897,3201.32
3913,82.57597334011324,4.562315239232184,88.24004862296385,2741.52
1066,66.29627319760374,2.37572285750516,83.94488625389202,4240.93
4380,79.51319694428112,0.7738664966033755,88.64933606527933,2549.99
2444,71.66233744858278,1.7699969289702486,97.57210143628404,3479.11
4107,99.2175703701452,0.907640909199134,88.8244651325509,2644.87
3373,57.47903213337829,0.9358513666297412,80.56683011083234,3136.35
3969,73.22992983179051,4.745730768840067,92.86544511804205,2707.26
2546,84.02283131796626,2.2817059501954624,83.66232196772657,3467.83
753,69.77725419399843,3.965131093136262,70.40595284129616,4442.26
2082,98.73499259353449,3.234067249770641,94.28098821208866,3607.78
2774,86.09438139634676,3.4144891754581224,61.095023039218646,3451.19
2896,82.84919287822466,0.7452978485129887,85.73206374543621,3300.19
4185,87.85296338056116,1.24750378939588,94.07817274703784,2598.93
775,97.63243190193586,3.955076642256741,86.56582598516482,4294.86
1625,95.390932649232,4.8567544117264365,84.86377095269285,3873.83
3069,86.21426540632059,1.3871106487333935,87.6319147035918,3191.04
417,87.45808195506416,1.4306869472800956,73.25276241503222,4586.01
114,57.29610370175728,2.417195950773434,93.7085341078513,4685.69
616,55.13962022463328,4.920817532991645,60.17182375680456,4581.65
3974,78.54522509220821,1.4178988345497083,56.369320800016965,2909.88
3267,50.918381847027,2.0941623572078933,64.27543900592558,3272.34
825,74.11781907757958,4.468252076555183,76.57886983874965,4361.69
1516,60.51747899594343,0.1143130598446738,75.5280897704669,4092.18
3146,67.30082838224197,0.2948532284439908,91.02993788382932,3184.3
412,88.79023678964779,3.0599512176489747,70.22843282020087,4584.68
728,97.06187521161932,4.546162807092951,74.21722131457543,4375.33
3348,53.62081360731708,1.2703976359694458,50.66838416296978,3302.71
2808,76.71211029882225,2.4012446959354743,70.48696182214695,3416.13
675,94.12667429098,2.3072799781233098,82.38871164751711,4389.23
3465,54.12542672202106,2.417559595868,50.77541653132961,3231.2
2504,91.2257023448417,3.150346509075752,64.0440982593122,3563.82
2967,67.89006754641358,2.4017444386543505,60.397817964469496,3404.71
2786,66.10473511096677,2.292593892480044,52.09927144547941,3541.37
1122,98.87331931573928,2.4240132601131767,73.96300449572688,4197.2
4079,60.04295449311471,2.995250462228104,59.08616466140782,2865.03
1571,84.65969704113405,2.7313366929216563,87.154076981569,3932.1
2143,91.07203640049332,4.285266388487471,92.39639418816742,3591.52
1687,52.05917476396358,0.3425345821189664,77.27925913345739,4012.56
4132,83.51927291772061,4.183253650217761,99.08536712605708,2579.7
3851,97.57749871776636,4.235230601797448,72.52392857352976,2824.37
3440,56.210998336402966,1.4960493055017083,75.66841051124578,3124.28
3766,94.81106513425192,2.3679745795776683,99.4608876978875,2756.39
2326,79.7388318688468,2.248838593833434,61.577421798252445,3697.15
2914,80.8302290931237,1.1706981883352383,97.12729698384528,3234.0
4968,80.64720874328029,2.0443045507229507,52.14187775595566,2423.55
3952,64.9417943168657,0.3175000836371867,72.31934451315973,2879.34
595,96.760090764973,1.461328156630499,53.500175606653286,4576.87
728,97.36752313155192,4.101742659708519,86.46173714568215,4317.94
1365,81.26523301069739,1.4943552786381982,80.4204467940009,4087.92
4492,89.17113629708074,4.109212676866413,85.33171317337982,2457.91
698,80.6128992940579,2.7048373765617115,68.72401999840085,4469.11
395,74.21992237870202,4.411327119069684,68.47409670156901,4617.58
4171,83.04100591496254,2.9164198158956345,52.26596394804473,2807.92
4360,77.65007262959793,0.2453742930172251,67.49724697648199,2674.76
2502,79.8737931315965,3.409559016980737,96.46442011310296,3422.83
1819,89.19162767094309,0.3197824833154864,68.96132685902245,3914.11
717,74.04519157244924,2.307925393017357,91.5683853110985,4362.49
2782,52.03770530462364,4.654190802918259,92.1162752374967,3347.8
4946,58.19997404947486,0.909499302755466,68.6620578189617,2408.19
3577,71.93036082447692,2.010374529413566,81.59943401980945,2989.54
143,86.24132799370292,3.6763155133575447,54.76858011365293,4795.41
4980,79.66393241550894,4.423066924864753,55.18392903671383,2380.52
3140,82.5147092936727,3.387620723238289,52.432883183085664,3318.93
4491,73.96394642881437,1.3650489455367294,79.05075466875547,2547.67
2938,80.78710109711214,3.4055784792894594,71.30354888130485,3328.85
3636,66.45087189073311,1.5539654414100412,77.401617833212,2996.55
3222,73.50912963483326,3.620303226111803,76.05365952541939,3175.51
1167,87.21395327974778,4.774762325166699,67.51014955453651,4206.77
2616,93.59163894865604,3.634827910420813,83.87367074117364,3399.1
1062,71.68276669781945,4.32811446427082,87.92509404581953,4192.73
2156,52.18308288536806,0.1103088315618287,50.73141294388378,3912.87
2982,58.08362720734013,3.6161034111848127,60.36211498844391,3404.86
3294,51.043056964576905,4.164979028639727,85.66179340416684,3130.96
4729,82.6631509618665,0.298737813968939,69.3310086316917,2470.53
1156,66.61573126775545,4.37082886371233,83.12419734708041,4179.44
732,77.12393178596838,1.3578017187192248,67.34813298672792,4479.43
4330,74.66384233918998,3.359931299692471,69.53775761648185,2654.38
4846,54.07632447762133,4.021738907214693,57.93394368448425,2488.96
953,70.16306805619159,3.3470561139908424,62.911550983308,4385.15
2539,61.028056246116165,0.5521954811589606,80.27058787537936,3551.57
3324,70.91998943338264,3.021975442415805,71.65815556575832,3157.65
3301,60.178914017112135,2.792959917938504,88.71513414722975,3107.64
1542,92.02262031384667,4.5115742135639305,92.62924774691714,3886.69
1191,58.70966682891268,2.080774675256625,77.08232091083799,4230.86
2993,98.03902757434884,1.673297375726546,87.91336460280296,3201.12
2681,70.79536830734705,3.774268745738685,65.3452256597285,3503.44
1217,92.31226460095246,2.122109097808644,70.7485607700039,4181.91
1540,81.43824091029725,3.265871257524809,85.63888381084155,3956.27
3236,86.76751493328763,3.2676054416105744,69.31059964085154,3179.24
2386,88.386194403339,4.4513914153645775,79.42524675794944,3538.59
3719,75.24224409465089,3.033592771363577,59.26863895412558,3013.34
1388,77.16502616816442,2.560552688813736,79.9885657485249,4076.12
1856,75.69979339043624,0.7804694993429333,93.07568536134468,3797.42
1365,79.40291890450396,0.6671142727256563,93.43198199117128,4034.86
499,51.46972228782536,0.856175669887089,86.21722031647698,4557.91
1680,69.77575849245076,0.9420575585027632,87.2876689538063,3924.59
510,80.30943567805858,3.2255977540518064,77.89637225753503,4512.64
4312,79.88617826279321,3.730808126345435,79.23340450829124,2600.75
1324,89.64780473028158,2.696958462339452,56.6825290705259,4198.32
1155,82.75046694160542,4.162186889472906,72.19295942106505,4204.41
1827,99.60666581703362,4.9571898109948025,72.53881419431819,3825.02
3141,64.19272643043224,4.118061882684844,97.924891783387,3120.31
3486,67.95755148331158,3.5049236310122005,71.55434313116447,3078.26
1810,69.19235759338981,2.7092142272420188,77.46713224513789,3892.19
2923,73.29064035101243,2.2993800512060707,76.66256996395512,3335.61
2214,91.79990318906049,0.5135226646682576,81.83808585221635,3645.07
4186,61.78960469796049,2.0569068671339856,87.4116415665948,2675.79
713,88.80001035177148,4.559659720232458,61.252093808543606,4464.04
3602,70.26550915428717,4.05931088654211,76.4362209549218,2985.69
4134,80.09276918310043,1.1586516885572675,91.29588536580152,2654.75
3522,81.62702666131531,2.386378145016358,73.15573569187558,3036.1
4268,68.64243185944673,4.101943692536868,63.92287731867865,2718.08
4748,75.63076026029026,0.4301843184490603,82.73545376781496,2406.76
4849,70.65155873238484,1.9982236697764308,91.18836978995614,2308.27
1243,53.456639309330974,4.274022060682343,53.15701464636957,4313.06
3709,71.85826944084133,2.0790995344336065,88.83952417036136,2886.79
1081,54.86966962767761,0.4803117591840602,91.08239664808856,4239.55
455,70.25103995401608,2.7584184058080323,73.07614637943034,4589.03
4924,79.6459199915891,4.322538225099647,99.16528284092335,2189.66
894,78.97074496717504,2.992399160470483,89.33541703536545,4268.46
1384,83.13106395041602,1.208767630249736,88.68312824478329,4036.23
1958,54.76307539773131,1.9827741386731688,87.39192872060359,3804.69
3072,82.6061622765219,2.305604469791468,57.5304051609137,3338.08
1996,65.60740283482235,2.9384051337205817,60.86154432265055,3887.09
4285,69.95229730685556,3.820820026187804,73.19950657322124,2663.39
504,92.8993126961353,0.5844807264391135,63.20021749797329,4590.36
1214,50.45152020647751,4.459294961786075,70.76204861670202,4243.69
1531,79.42063166703028,0.1603175447787704,94.42320549614604,3951.94
3440,79.93569900500538,1.913256439903851,91.21634459396348,2994.91
823,69.83298881717809,0.2343595188660225,81.50199392399911,4388.98
928,61.851392855416805,2.025573704191927,92.90601971255518,4277.51
133,61.73370191307755,2.6764817344792866,89.18861945086246,4687.32
2105,94.18548348303764,2.607238794249408,71.44924659204452,3725.81
3627,72.10121868914288,0.9115789004385002,60.05325760249725,3082.92
4780,66.5444681494586,3.2641284994685007,75.71005200046696,2415.72
1852,72.43887869157015,0.3194144074728743,86.8114441264275,3841.87
4910,83.46952007296807,3.833343418648836,71.82097993647966,2330.62
4175,57.28782841223759,4.738557726568376,83.33859548919486,2683.85
2933,72.47169176068688,1.764867253040478,54.71637131455218,3447.33
3284,79.39421855551934,2.6344729704002265,87.40023681857016,3085.87
4298,97.42916774257168,1.9566603624881904,90.6356809946531,2533.4
2811,62.62638910377096,0.1328809124898937,85.34189278902706,3391.21
1250,67.96253739581228,1.9907850641860685,98.36317937631829,4077.35
3512,68.96792949612119,3.979429270380598,91.33260287303202,2959.61
1256,80.27690788224415,3.020345326699061,95.15468639382692,4055.47
3376,67.83660265200008,0.5961735816142788,96.6785541728824,3036.97
3486,76.67559626498478,4.250983499499546,90.06739959369042,2960.8
3584,89.08951649225148,2.70231818993769,83.71294210032495,2934.23
1396,85.26927970561019,4.224444472548913,50.285929068039465,4187.79
3637,72.31843232562927,2.943085442046644,73.29128766115623,2990.98
3330,93.21080888370844,2.842473379705906,78.55811493111806,3077.36
2703,77.90701247969315,0.6157700074653607,65.20151362239999,3510.52
470,76.99529197511063,0.920062692379277,65.9052223451736,4622.28
1353,51.70938829695791,4.862923756833297,98.05797078550826,4031.16
2783,99.33464901785808,1.219585059098377,94.58554326013729,3274.71
2831,56.14854042648133,4.889515378152803,92.4589502750852,3311.01
357,61.55654562138233,2.7063722619688906,70.30059008530553,4669.82
3019,52.584841862076345,0.765366330613292,50.684927520445726,3474.25
667,82.00014834184569,0.5865807934930954,54.011112322785706,4576.58
4468,61.235058848634,1.123433946458126,65.60981841088018,2654.25
1145,59.000521873636174,4.635622917124145,50.78714564978385,4359.21
4185,54.42777921116207,2.129336099208312,50.8574890957599,2873.06
3719,55.16544785620079,2.0376279131652804,95.83016508212054,2880.64
2745,79.23353502212944,1.6347106792438528,85.3079251059527,3376.15
539,84.41039329332978,0.8206030677762831,65.44779950340764,4576.23
2779,69.86894942322004,2.490470866242792,56.632228880047656,3512.7
4964,73.99485407960367,0.7372341343045796,75.58178589475386,2334.73
4136,84.2983867991492,4.193853158273405,50.26730804271822,2820.13
4835,50.86898950927398,1.914945232749002,96.9206871929072,2327.01
3775,66.15653285351392,1.9365374821308023,70.74075596944736,2957.12
2508,98.65488740351732,2.4226314995674643,70.11674776186663,3523.88
2779,79.0056114847734,2.2762257945121838,69.52968037908911,3432.08
924,62.71122899487466,4.974804067990676,53.46641651938824,4445.5
2956,76.08650233181066,2.7723674939696825,81.91611198959133,3282.52
1581,67.13267440604577,0.5321883485703665,86.65018098141766,3986.66
3324,76.61224944131496,3.073698973726957,83.80626987941451,3085.01
4485,56.28707559033244,0.8427630350624118,56.92177466646972,2701.89
255,56.63573269096387,0.2515944591835757,78.94200840177963,4712.0
4804,57.17711810196964,4.856636553018516,78.4742242086127,2392.71
1838,96.99098959634208,3.8903405685193633,93.42053939706908,3731.01
1944,86.64494591706709,4.902534062827458,68.95638291878235,3810.9
9,58.11909473311604,2.441604395308988,68.57429718297172,4861.97
2871,59.41745418828008,2.708061902629983,80.92635293590928,3363.95
797,86.54147374354382,0.9248510840037382,81.65363267497565,4360.9
4972,57.80819223960869,1.3098463906711697,73.46426136628952,2367.96
1015,61.72806466674143,4.208891153023858,72.15296811652105,4316.19
1824,98.16734164101996,1.845309670876212,74.70738353189414,3849.68
4469,62.76532623642159,4.151393371602453,93.0522649751656,2483.19
3136,83.08161751855734,3.574167249006456,73.05834506269551,3214.8
2193,98.93156437002652,0.9681375338321412,96.99658959849113,3560.97
223,68.71483835698963,2.586487193986737,75.20018817981631,4699.2
4948,50.87579954310311,3.419197875441713,97.46003465904457,2252.76
4158,62.20736452111871,1.2516823525387433,91.6415950934538,2675.86
3925,91.54385956708526,4.170373701548376,68.12156613079145,2822.1
4784,93.23044179775184,2.769655521971416,93.1820710648308,2277.93
4000,88.42596822618955,0.9096860471687558,55.50316421005576,2886.54
1633,55.655490953828654,2.956623688206552,96.25235876715072,3911.36
2152,89.77551858482016,4.998597640363979,81.58217575414459,3636.55
510,95.9338898496752,0.8375553091507264,52.71953742611556,4631.16
384,80.0304771273118,4.102108957585688,82.21283618254057,4545.85
404,97.04376781690324,1.1158141156190342,98.7123827072378,4449.19
4613,91.34194418559387,3.933702814354428,53.49003273073144,2554.03
4571,83.34857584954537,3.699431823294925,77.73438548900431,2472.14
2000,78.8592618355874,1.5723979894421187,87.38971748796862,3739.61
2756,67.42868336209852,1.6965332760658045,90.51292933497658,3367.61
1668,57.96437226214026,3.983354820618304,70.69137326603979,4006.78
1460,80.24769613452705,2.361083008247832,60.20832795841215,4134.85
3636,65.90557768090598,3.681008340687864,52.11711393861919,3102.79
2724,93.32193337638228,0.8251223220925904,78.98630785486124,3398.17
4809,99.66684686793144,4.277533131317612,72.64555351338055,2340.16
4178,87.62138813077863,3.583335111743364,97.43721975748556,2562.74
2048,54.52408476435254,4.544019763290686,53.03024538574549,3906.36
4146,64.43427977653191,0.7486246572713651,84.26976717230028,2719.3
4780,55.45548158828748,3.0057710517669287,51.24831110600286,2562.79
716,82.5255823895858,3.035690866697593,58.57170883552713,4503.73
4544,88.25954322778924,1.8319576286792345,72.67894999614171,2519.77
4976,96.2837415440356,2.3464854803893638,72.74362214014342,2282.25
4583,71.90861732059938,0.286109660120282,84.2850271466822,2490.4
1823,95.06878247942224,3.754714189272359,95.51065174338784,3733.26
2081,93.89455795206638,2.791680149075553,81.95160794574605,3684.04
3419,65.85978583826993,0.3829311541589515,97.67675489257545,3016.57
1574,93.44503127702856,3.43570387550638,94.08078199389988,3871.35
249,68.78361259408632,2.387232178432821,79.22498977653952,4667.94
673,64.84346372801404,0.2688601711825,91.68959754594135,4422.68
4533,82.45373293971966,4.851077861555667,82.12888051618171,2459.44
2165,66.41906139425406,4.750649501138258,53.92789154618636,3817.52
770,81.51043741645721,2.6132218391212683,87.0282361629755,4340.71
3962,80.49159027493472,0.55899486145896,54.74542206336732,2928.7
4363,78.17194636742295,3.797643985833101,79.70413902848563,2575.66
1984,69.02098521163988,2.5104623905180725,85.13201029291145,3769.19
1077,77.42498608257384,1.5819926436179617,53.32638041054276,4374.2
235,79.82427374927107,2.5079490698899285,61.53973269632659,4740.07
388,77.28434442477368,2.6599763124867764,95.78361161308248,4495.91
3037,72.22097263756008,2.8572873252094624,80.81572461164481,3254.41
4858,50.73335285231319,2.2619961969111,62.31430094052658,2485.34
1848,79.35308538505754,3.068200985381378,84.53398855740033,3813.94
4719,58.42221925713598,4.601800081971249,79.83882099808449,2428.44
2814,82.12879844735949,1.8751136267830968,75.07878499589742,3384.6
3374,87.9672163961433,3.656010669777751,98.8093487494042,2956.46
3278,75.02226545653707,4.482817528438738,84.17268887037545,3095.26
1252,77.11818324898692,2.3342984512236917,68.77205548339563,4202.56
3981,97.57392798329955,2.2729335982713303,90.0036716038434,2691.6
4673,92.3583680686287,3.05037322823842,94.2291646460594,2327.13
2122,95.7118257975735,2.997893121170192,56.26102797584157,3786.29
4530,90.68831441597932,4.052287777398758,60.02764889226332,2562.96
2150,55.44591709233657,2.4347685805136345,60.811350456388986,3835.7
4859,57.44959279850973,4.981002453233262,84.56059046932702,2332.99
1329,76.33118986344797,0.3914106874496759,80.15197775266417,4128.16
1358,62.30348293989991,0.1155224580454385,80.9495782349294,4140.49
2482,73.83477375205796,3.236971726642157,97.03866498447503,3443.77
4542,69.71826619091752,1.562331070573196,88.7955766403653,2479.96
2017,77.47071192152266,1.2778737046274709,56.39684622558916,3891.8
1331,87.34378580679113,1.6283054920209743,67.37535412125905,4156.65
4344,85.77454535496372,1.3546330690142765,71.76968230878678,2634.06
4261,76.06170662426672,0.2508712433361945,69.79807943738024,2715.88
1358,91.1196709408529,4.860511907713884,83.46543045809396,4022.83
4637,71.54310457690167,1.1816528934186308,94.59465516282812,2403.62
4854,94.83571449200612,3.696745836687602,65.3025731761394,2369.85
3177,53.56401350275819,3.8367223340014593,77.59385682105929,3228.04
2128,97.73300150166536,4.653361250235424,89.47047109567927,3596.65
2180,82.7346540715674,0.2496923397575619,70.81090294226746,3737.98
4892,69.00372544686027,4.373036858390337,58.40590641996479,2430.23
137,59.85770632864387,2.683408286115021,73.74754826318741,4766.21
3472,73.95916147218,3.199466138832557,52.76112603715142,3170.28
2832,59.72791615926505,3.2579043578930653,97.11917270011384,3296.37
3579,58.31658038715711,4.117009244425165,53.74106025974865,3133.99
3031,80.8675878706487,1.7336958785796417,71.9228357625289,3295.81
4164,76.15423622908924,3.691950830313968,76.4940630544263,2696.3
2593,83.50480173054709,2.690032737638766,99.26519161436428,3363.26
4300,96.48029387109946,3.987630670096204,58.30109118214304,2675.66
3818,76.61301066695201,4.953675560573654,55.72157593061793,2959.63
4138,79.04660266313988,1.08318998527843,50.43530735312718,2859.9
3823,54.481316957747104,4.97377834364399,57.77857184346512,2990.91
4042,85.88178929543147,0.5400795559855927,60.36364895338338,2850.02
1906,69.9952603402078,0.1113559847335879,81.52904707915462,3848.25
760,98.83626193312897,0.3163934872713732,60.98533951957002,4464.24
3445,91.158700779783,1.7747337832101324,51.02604073646626,3172.31
899,76.12405202580592,3.201241020324328,91.33091727512443,4259.58
4455,56.1611327086083,0.4382447503504632,68.27978505019834,2664.4
2947,92.97078966402948,0.1277624911948796,67.6848343290367,3350.86
1719,89.98905477120108,4.691746039448095,65.12395145839633,3937.98
280,59.229256476851646,4.127440516105655,98.76866385732104,4556.42
3266,64.7639144610155,4.0649975385812525,58.50577086546407,3254.29
1887,89.67036290739186,4.433678949959687,94.91190319766176,3708.26
3266,59.26142232737048,3.530167936583312,88.84016660699439,3118.97
666,95.88762445856888,0.6115802357655991,53.823997774965655,4549.99
4188,71.2263712598181,2.055590921561243,99.33645507504244,2596.31
671,54.35194812938293,3.643432483676685,63.56829817695053,4551.52
1969,90.78743217521404,1.4736388578784527,54.929146351120615,3894.54
4156,68.67548415191938,3.468291184267565,91.46571170628798,2642.64
3122,76.32495970768905,0.2200423965114965,85.33377668388499,3207.48
4699,55.61521722056096,1.600072970310007,80.86094029389504,2468.96
4777,50.12920074224912,2.7907386477581464,57.799043184946655,2544.34
3900,81.89926028966488,3.1972401645805872,73.9248058127981,2834.61
523,75.75875851668658,2.9274992558633635,89.02780134436068,4462.57
2393,79.67692845615736,3.5190057527598047,65.18119690719202,3633.05
3117,89.68719251902581,0.1298348663752114,65.58449142575208,3282.9
2593,82.330295671143,0.5946118798898553,50.1570453024061,3632.11
1968,58.73867214136886,4.357826836167811,58.712170082268976,3911.38
1753,68.03862595553,3.44056835604179,93.77028125609172,3834.17
2296,95.29455523938802,0.6533650491614554,72.08732458188535,3644.44
2261,88.49723501258396,4.226164743253039,99.2117249617217,3504.19
2286,77.83185289683587,1.286932967340378,69.78539817868963,3689.54
4202,62.78224989046362,2.4434734325565954,85.75932273901206,2670.2
2878,65.10302509173975,0.8114629131348354,64.09595214523645,3452.2
4143,86.59790337928172,3.579539276466363,68.19048205704668,2728.56
3644,92.55871304263854,3.367586662969913,59.53629937954473,3011.53
4432,83.57123347653072,1.1344511087140674,67.35311842496975,2618.75
2055,90.47649878842208,4.330663757599309,77.36187602103216,3711.43
4720,88.3328067600203,2.0663995186765898,99.58864404896246,2294.73
1276,57.48519839784789,1.533323946246635,83.21008565358929,4165.65
2766,71.1972406456651,0.8464149883762238,59.962297720415705,3516.33
302,57.649190041428135,1.4042232613261336,52.248072079577554,4808.42
638,61.76177924009925,0.2079319139967033,56.31782406572553,4623.81
55,93.46298123255264,2.9579617130349667,78.12776006365237,4715.36
4821,73.64459828165911,4.226930657085345,88.25801644083832,2308.65
525,76.76790509213305,2.790004202264045,97.02096036503735,4420.96
4569,58.922298261388605,1.174442413426991,50.79115859984104,2681.96
4123,65.6135893024398,0.2649789732479763,76.1380070780935,2773.93
2125,61.5123084213935,1.151677558968134,73.54336781115884,3785.24
3287,60.30930822592132,2.1389949975483527,82.8027510987852,3150.48
364,81.8980396657985,3.8220960006290032,77.9789427232671,4576.09
4621,62.84419238228574,1.0204299774350931,84.35195752912404,2481.85
4978,81.60077430102092,3.626978121437962,82.90412923745951,2247.01
1646,52.922730705427696,4.34797399492423,55.85058624289731,4098.42
918,57.08871967635509,2.32433955573095,89.98589568093598,4303.65
2797,63.72701270000627,4.125016759048707,56.16162878581624,3501.99
1531,79.85234584478458,2.817821005371969,84.92653126045685,3971.98
3345,83.7920622543688,3.2217451016964347,70.80726838203034,3123.66
1906,72.13584833897636,2.678764455657193,75.6925367288299,3847.48
3086,72.28954572886144,2.369546312081575,95.16490071878552,3162.9
4580,86.2258425699309,1.249801864701662,94.49418632367431,2402.58
2075,50.79105458827912,1.5856508913591258,90.89281528275149,3740.6
713,67.05450122371103,1.5208535828236844,75.50741902281617,4466.65
1062,90.93535285596164,2.8601157616736925,86.81199050669166,4174.47
1976,80.16097051066862,0.6877730958170606,75.64485277594046,3816.58
1296,66.86135663777102,4.592279284441442,93.48030412373888,4054.95
125,95.27623961648368,3.631210211887255,70.138791661645,4709.94
4632,88.63113637246913,2.067083591474649,98.51176722074383,2343.51
3596,63.24477236183667,0.8772583081792521,96.61613791144389,2933.66
3283,82.26449187628585,4.421761631636016,87.08013097258927,3064.35
1603,79.78753640944784,4.13651264149571,63.9707942088036,4027.71
66,70.05939570194914,3.636435608314179,56.58267943966292,4857.6
232,68.34780396024003,1.4305805323150875,92.73517250465989,4619.32
2156,67.1780237387852,2.0719885234249777,58.26511430689806,3825.6
1169,80.85778916978234,0.6034664370168745,92.71303944986678,4134.18
2158,72.12049682403347,1.0262936711649056,74.53825033561802,3743.8
4206,91.59315566257108,3.9367815228519913,70.32783919040521,2672.81
1493,83.4801308066981,3.603689722368351,95.15953894172144,3924.71
4718,53.49658028547171,3.0080802385820804,80.19254912701389,2452.96
4007,82.0084111914083,4.489060957038247,78.83070035648589,2743.44
2472,63.55737182500924,2.958005937283923,77.93829723121988,3567.61
2660,79.64059958267114,2.388143199821693,68.55847580097657,3494.04
2739,84.00659655517256,1.7678166568982374,89.28215517645637,3348.4
1761,61.54145945770061,4.708197678107245,62.63992220078865,3986.14
3514,72.84293224401843,0.5053057614693321,96.94474800206376,2957.54
1975,59.51624314095339,4.661348123097961,94.69926025234804,3723.36
2362,52.61694378932542,4.150901833661989,66.87401628374491,3687.89
876,68.92382117429345,0.7366566302249363,86.47318849158319,4334.42
3812,68.14721359229961,2.8684233526087426,78.66115972247957,2885.72
3448,99.77402453521285,4.346085110570526,66.88246509996173,3048.58
1312,72.31761755988211,2.901864901675053,99.42608239977233,4023.22
1460,66.67847747361002,4.545279125647049,51.26186729241321,4184.88
2709,79.02375033583374,4.720620702398608,62.63230153106433,3477.08
2324,54.438369705388425,2.1696841587030997,76.00370305555752,3677.41
1733,98.08328679774068,1.9488369408909856,76.0976501739282,3887.36
1605,81.74800227955166,4.687973654448869,79.4466537472782,3939.89
2563,87.74189099704239,3.408186299633374,87.58380860114596,3421.02
3421,58.52389690869588,0.6685111386060295,81.17389152596482,3109.9
3517,70.4738926502602,0.3072295711911379,80.01407302640185,3047.41
2397,71.13445566980948,2.866682349886589,52.67572314565216,3717.19
3735,91.09032219505434,4.65783773064828,68.82651438946492,2909.61
2870,50.06183398797047,4.23681864178851,61.60278698505781,3464.49
1160,65.04265541766276,3.4116539576752487,63.268505580098775,4289.46
4854,99.0618187172152,0.7816676595663289,77.71687371701725,2328.48
242,73.74432717531093,1.3457337803686085,59.97526574648042,4768.18
2590,69.12631401220041,4.390005010107819,64.69745505084488,3549.36
1063,55.99145010088232,0.9957554596188124,61.854235425867,4387.29
4324,98.70823143140078,1.4643531004271295,97.42514716090976,2488.81
2595,51.001317796291225,0.7350431908576656,97.23328660855476,3456.98
919,86.85901125036216,3.412930333930615,80.49707792980259,4280.17
5,88.42999023942542,4.725513296279727,96.226123436595,4642.25
467,62.18283580319333,1.4179433548173914,89.29063227341865,4531.5
4170,83.57792218065187,2.429492378465361,79.49739414009044,2676.06
3,54.646457218969495,3.208264724584901,50.321760574839786,4955.52
645,62.852363321604,4.99738461625659,88.6258143039702,4408.69
117,89.39509941461324,0.6135595184881034,85.12441707942344,4680.95
2928,93.234309601677,2.542996917577975,80.7626826641207,3270.29
2551,80.42432063298956,1.9870885875222504,88.02121558412358,3453.67
4289,75.34192159102413,4.34251880958954,75.6461082387383,2633.16
846,57.96520103094902,2.4322418819571143,85.20416356606695,4360.73
2762,53.15545165395751,0.6437898704672257,96.75860433632468,3372.46
1141,55.882451423677935,3.20867831190426,68.7902507923043,4291.7
1810,61.36786500480494,3.8768250294930113,85.40609174503126,3856.47
723,67.08372509484605,0.1141181331615115,73.78439090054793,4484.27
224,69.04547627554936,4.3088877585610845,83.71998259069908,4638.22
4627,67.31608842945018,1.0115127000277615,88.14466677771821,2451.03
4208,61.95276660986328,2.805139886801552,52.2726250217898,2832.68
4654,75.4862123375849,2.137407753368506,82.3300221974331,2439.0
2048,91.26430541164484,3.6263037013916,61.33705922034723,3800.52
4749,63.98517692357396,1.9186919124501352,83.50162689037833,2410.83
4415,97.11935095511166,4.361839565740382,73.41650929669068,2537.56
1573,93.66683308619238,3.6794321686980727,88.67763709324436,3895.98
1828,58.08821056760548,3.273794538208316,56.17004076027982,4006.24
1917,89.31379783785472,4.001578918257986,81.31611758280975,3766.28
4234,78.72936911588833,3.7947128711490734,63.92353644637762,2717.98
2026,78.32876810857093,0.2760995071156114,92.64909976652956,3714.34
3744,69.55213815290873,2.034198333839658,96.41917528181536,2836.46
901,75.05764995910049,4.6609557568508,99.81991468395276,4203.68
4785,69.85893887146055,0.7160489180619085,89.80037012136417,2361.62
2039,76.98663093799715,3.7117730971170513,87.68670352140023,3700.98
9,81.39750263863179,4.875499875543116,60.77503794337756,4830.07
260,83.71519032045242,0.355773282320361,66.80035294950544,4715.01
1673,76.6240596279713,3.442750015070392,73.28412708811398,3959.4
2219,86.07110336643659,2.393955292375049,88.6690523891125,3601.07
2060,57.06390246377529,2.9379587513361387,95.74829325389842,3697.75
3713,60.59912454511193,0.5181725487731917,59.45695500114923,3069.84
1619,90.9367502037135,0.3107340641480035,96.11837423350514,3874.93
320,66.12639889232076,3.367646636699517,84.7812326177029,4600.16
1342,51.14469124880601,4.1342162061215175,80.53853653425193,4132.68
2376,57.68955748340156,3.93187514117154,59.99206356409697,3707.34
2832,61.18072172481556,2.7646480665445634,52.77625164045753,3520.11
2824,97.86614439472936,0.5893474235672731,78.423244925397,3344.26
1994,78.65207144654246,3.471417774796468,82.57578416644462,3748.1
2958,96.63653702381274,1.2852555294153154,60.539072467734414,3362.18
2038,78.75816752483125,4.56423664356018,77.82281029127282,3738.73
3490,73.96772200689259,4.207500261773954,92.82467013812868,2950.87
